deweyClass,title,checktimes,years,months,days
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2016,10,31
005.133,"Python crash course a hands on project based introduction to programming",1,2016,10,31
005.133,"Python for kids for dummies",1,2016,10,31
005.133,"Teach your kids to code a parent friendly guide to Python programming",1,2016,10,31
005.133,"Effective modern C 42 specific ways to improve your use of C11 and C14",1,2016,10,31
005.2762,"JavaScript for kids a playful introduction to programming",1,2016,10,31
005.756,"Beginning SQL queries from novice to professional",1,2016,10,31
005.133,"Python for Kids a playful introduction to programming",1,2016,11,1
005.133,"Ruby for kids for dummies",1,2016,11,1
005.117,"Learning Python",1,2016,11,1
005.133,"Adventures in Python",1,2016,11,1
005.117,"Ruby programming language",1,2016,11,2
005.133,"Python for data science for dummies",1,2016,11,2
005.756,"definitive guide to DAX business intelligence with Microsoft Excel SQL Server analysis services and Power BI",1,2016,11,2
005.133,"Sams teach yourself C in 24 hours",1,2016,11,2
005.268,"HTML CSS JavaScript mobile development for dummies",1,2016,11,2
005.2762,"JavaScript the good parts",1,2016,11,2
005.2762,"Effective JavaScript 68 specific ways to harness the power of JavaScript",1,2016,11,3
005.73,"Data structures and algorithms with JavaScript",2,2016,11,3
005.133,"Python for Kids a playful introduction to programming",1,2016,11,3
005.133,"JavaScript JQuery interactive front end web development",1,2016,11,3
005.133,"Automate the boring stuff with python practical programming for total beginners",1,2016,11,3
005.133,"Sams teach yourself Swift in 24 hours",1,2016,11,3
005.133,"Swift for programmers",1,2016,11,3
005.133,"Learning Swift programming",1,2016,11,3
005.133,"Python for data analysis",1,2016,11,4
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",1,2016,11,5
005.2762,"Java all in one for dummies",1,2016,11,5
005.2762,"Learning JavaScript add sparkle and life to your web pages",1,2016,11,5
005.71262,"Effective Java",1,2016,11,5
005.133,"Python for data analysis",1,2016,11,6
005.133,"Java how to program Early objects",1,2016,11,6
005.117,"Learning Python",1,2016,11,6
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2016,11,6
005.117,"well grounded Rubyist",1,2016,11,6
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",1,2016,11,7
005.133,"Python for data analysis",1,2016,11,7
005.133,"Python for data science for dummies",1,2016,11,7
005.133,"Python programming for teens",1,2016,11,7
005.71262,"Effective Java",1,2016,11,7
005.2762,"JavaScript absolute beginners guide",1,2016,11,7
005.133,"JavaScript the definitive guide",1,2016,11,7
005.2762,"Beginning programming with Java for dummies",2,2016,11,7
005.262,"Understanding coding with Python",1,2016,11,9
005.133,"Adventures in Python",1,2016,11,9
005.756,"Beginning SQL queries from novice to professional",1,2016,11,9
005.2762,"Learning JavaScript add sparkle and life to your web pages",1,2016,11,9
005.133,"Beginning programming with Java for dummies",1,2016,11,9
005.133,"Head first JavaScript programming",1,2016,11,9
005.133,"Beginning Ruby from novice to professional",1,2016,11,10
005.13,"Hello Ruby adventures in coding",1,2016,11,10
005.133,"Ruby wizardry an introduction to programming for kids",1,2016,11,10
005.133,"Sams teach yourself Python in 24 hours",1,2016,11,10
005.2762,"Beginning JavaScript",1,2016,11,10
005.133,"Python crash course a hands on project based introduction to programming",1,2016,11,10
005.133,"Python playground geeky projects for the curious programmer",1,2016,11,10
005.133,"Learn Java for Android development",1,2016,11,10
005.2762,"JavaScript absolute beginners guide",1,2016,11,10
005.2762,"JavaScript the good parts",1,2016,11,10
005.2762,"Learning JavaScript add sparkle and life to your web pages",1,2016,11,10
005.133,"Java for dummies",1,2016,11,10
005.133,"Java how to program Late objects version",1,2016,11,10
005.7565,"Sams teach yourself SQL in 10 minutes",1,2016,11,10
005.133,"Python crash course a hands on project based introduction to programming",2,2016,11,12
005.133,"Python for Kids a playful introduction to programming",1,2016,11,12
005.133,"Python for kids for dummies",1,2016,11,12
005.268,"HTML CSS JavaScript mobile development for dummies",1,2016,11,12
005.133,"Head first Python",1,2016,11,12
005.133,"Head first Ruby",1,2016,11,12
005.133,"Introducing Python",1,2016,11,12
005.2762,"Java all in one for dummies",1,2016,11,12
005.2762,"JavaScript for kids a playful introduction to programming",1,2016,11,12
005.133,"Sams teach yourself C in 24 hours",1,2016,11,13
005.133,"Sams teach yourself Swift in 24 hours",1,2016,11,14
005.133,"Python playground geeky projects for the curious programmer",1,2016,11,14
005.133,"Ruby cookbook",1,2016,11,14
005.133,"Ruby way",2,2016,11,14
005.72,"Modern PHP new features and good practices",1,2016,11,14
005.117,"Java Se8 for Programmers",1,2016,11,15
005.2762,"Effective JavaScript 68 specific ways to harness the power of JavaScript",1,2016,11,15
005.2762,"JavaScript absolute beginners guide",1,2016,11,15
005.2762,"Learning JavaScript add sparkle and life to your web pages",1,2016,11,15
005.2762,"JavaScript for kids a playful introduction to programming",1,2016,11,16
005.2762,"Learning PHP MySQL JavaScript with jQuery CSS HTML5",1,2016,11,16
005.133,"Python for Kids a playful introduction to programming",2,2016,11,16
005.133,"Beginning programming with Java for dummies",1,2016,11,16
005.133,"Ruby wizardry an introduction to programming for kids",1,2016,11,16
005.133,"Adventures in Python",1,2016,11,16
005.133,"Automate the boring stuff with python practical programming for total beginners",1,2016,11,16
005.133,"Learn to program with Minecraft transform your world with the power of Python",2,2016,11,16
005.133,"Eloquent javascript a modern introduction to programming",1,2016,11,17
005.133,"Python for data science for dummies",1,2016,11,17
005.2762,"JavaScript absolute beginners guide",1,2016,11,17
005.133,"Teach your kids to code a parent friendly guide to Python programming",1,2016,11,17
005.133,"JavaScript JQuery interactive front end web development",1,2016,11,17
005.133,"Java a beginners guide",1,2016,11,18
005.133,"JavaScript JQuery interactive front end web development",1,2016,11,18
005.133,"Python for Kids a playful introduction to programming",1,2016,11,18
005.133,"Effective Python 59 specific ways to write better Python",1,2016,11,18
005.72,"HTML5 programming with JavaScript for dummies",1,2016,11,18
005.133,"Learn to program with Minecraft transform your world with the power of Python",1,2016,11,18
005.756,"definitive guide to DAX business intelligence with Microsoft Excel SQL Server analysis services and Power BI",1,2016,11,18
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2016,11,18
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",1,2016,11,18
005.133,"Adventures in Python",1,2016,11,19
005.133,"Automate the boring stuff with python practical programming for total beginners",1,2016,11,19
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",1,2016,11,19
005.133,"Beginning programming with Java for dummies",1,2016,11,19
005.133,"Head first JavaScript programming",1,2016,11,19
005.133,"Introducing Python",1,2016,11,19
005.133,"Java pitfalls time saving solutions and workarounds to improve programs",1,2016,11,19
005.133,"Python for data analysis",1,2016,11,19
005.7565,"Sams teach yourself SQL in 10 minutes",1,2016,11,19
004.165,"Programming the Raspberry Pi getting started with Python",1,2016,11,20
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",2,2016,11,20
005.133,"Ruby for kids for dummies",1,2016,11,20
005.133,"Sams teach yourself C in 24 hours",1,2016,11,20
005.133,"Sams teach yourself Python in 24 hours",1,2016,11,20
005.2762,"Beginning programming with Java for dummies",1,2016,11,20
005.133,"Effective modern C 42 specific ways to improve your use of C11 and C14",1,2016,11,21
005.133,"Eloquent javascript a modern introduction to programming",1,2016,11,21
005.2762,"Java all in one for dummies",1,2016,11,21
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2016,11,21
005.2762,"Learning JavaScript add sparkle and life to your web pages",1,2016,11,22
005.133,"JavaScript JQuery interactive front end web development",1,2016,11,22
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",1,2016,11,22
005.72,"HTML5 programming with JavaScript for dummies",1,2016,11,22
005.133,"Head first Java",1,2016,11,22
005.133,"Python for data science for dummies",1,2016,11,22
005.2762,"Learning JavaScript add sparkle and life to your web pages",1,2016,11,23
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2016,11,23
005.133,"Java a beginners guide",2,2016,11,23
005.133,"Python playground geeky projects for the curious programmer",1,2016,11,25
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",1,2016,11,25
005.117,"Objective C programming the big nerd ranch guide",1,2016,11,25
005.71262,"JavaScript jQuery the missing manual",1,2016,11,25
005.72,"Head first HTML5 programming building web apps with javascript",1,2016,11,26
005.133,"Python crash course a hands on project based introduction to programming",1,2016,11,26
005.133,"Python for data science for dummies",1,2016,11,26
005.133,"Python playground geeky projects for the curious programmer",1,2016,11,26
005.133,"Java how to program Early objects",1,2016,11,26
005.133,"Learn C the hard way practical exercises on the computational subjects you keep avoiding like C",1,2016,11,26
005.2762,"JavaScript for kids a playful introduction to programming",1,2016,11,26
005.2762,"Learning PHP MySQL JavaScript with jQuery CSS HTML5",2,2016,11,26
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2016,11,26
005.133,"Head first JavaScript programming",1,2016,11,26
005.756,"Beginning SQL queries from novice to professional",2,2016,11,26
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",1,2016,11,27
005.133,"Python for kids for dummies",1,2016,11,27
005.133,"Python programming for teens",1,2016,11,27
005.2762,"JavaScript for kids a playful introduction to programming",1,2016,11,27
001.94,"On the path of the Immortals Exo Vaticana Project L U C I F E R and the strategic locations where entities await the appointed time",1,2016,11,27
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",1,2016,11,28
005.133,"Automate the boring stuff with python practical programming for total beginners",1,2016,11,28
005.133,"Learn Java for Android development",1,2016,11,28
005.133,"Sams teach yourself C in 24 hours",1,2016,11,28
005.133,"Head first Ruby",1,2016,11,28
005.133,"Eloquent javascript a modern introduction to programming",1,2016,11,28
005.7565,"Sams teach yourself SQL in 10 minutes",1,2016,11,29
005.7585,"Microsoft SQL server 2008 bible",1,2016,11,29
005.71262,"Effective Java",1,2016,11,29
005.72,"Head first HTML5 programming building web apps with javascript",1,2016,11,29
005.2762,"Learning JavaScript add sparkle and life to your web pages",1,2016,11,29
005.2762,"JavaScript for kids a playful introduction to programming",1,2016,11,30
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2016,11,30
005.262,"Understanding coding with Python",1,2016,11,30
005.133,"Learning Swift programming",1,2016,11,30
005.133,"Python for Kids a playful introduction to programming",1,2016,11,30
005.133,"Ruby way",1,2016,11,30
005.133,"Python for data analysis",1,2016,12,1
005.133,"Sams teach yourself Python in 24 hours",1,2016,12,1
005.117,"Learning Python",1,2016,12,1
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",1,2016,12,1
005.133,"Java a beginners guide",2,2016,12,1
005.2762,"JavaScript absolute beginners guide",1,2016,12,2
005.2762,"JavaScript the good parts",1,2016,12,2
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",1,2016,12,2
005.117,"Learning Python",1,2016,12,3
005.133,"Automate the boring stuff with python practical programming for total beginners",1,2016,12,3
005.133,"Python programming for teens",1,2016,12,3
005.7585,"Microsoft SQL server 2008 bible",1,2016,12,3
005.262,"Understanding coding with Python",1,2016,12,3
005.2762,"JavaScript the good parts",1,2016,12,3
005.133,"Learning Python design patterns a practical and fast paced guide exploring Python design patterns",1,2016,12,3
005.13,"Hello Ruby adventures in coding",1,2016,12,4
005.133,"Head first Java",1,2016,12,4
005.2762,"JavaScript absolute beginners guide",1,2016,12,4
005.2762,"JavaScript the good parts",2,2016,12,5
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",1,2016,12,5
005.133,"JavaScript the definitive guide",1,2016,12,5
005.133,"Python for data analysis",1,2016,12,5
005.72,"Head first HTML5 programming building web apps with javascript",1,2016,12,5
005.133,"High performance Python",1,2016,12,6
005.133,"Learning Python data visualization master how to build dynamic HTML5 ready SVG charts using Python and the pygal library",1,2016,12,6
